distance_km,people,days,transport_type,ranking_mode,user_budget,price,duration_hours,comfort_rating,transport_score
2345.9,1,6,intercity_bus,fastest,37373.88,3401.56,47.4,4.1,45.02
994.4,1,5,intercity_bus,budget,29917.08,1441.84,20.4,4.1,75.06
2093.7,6,4,flight,balanced,35849.2,55273.3,7.5,4.7,61.04
1884.3,5,3,intercity_bus,fastest,50213.36,13660.84,38.2,4.1,43.19
1373.8,5,6,central_bus,comfort,79985.39,6525.69,34.8,3.5,60.35
1780.1,8,2,taxi,balanced,41974.43,54115.79,30.2,4.8,35.92
2112.1,1,6,flight,fastest,20637.09,9293.16,7.5,4.7,91.13
987.8,2,4,train,balanced,17213.49,2271.97,15.7,4.3,67.38
805.1,3,3,flight,comfort,8176.23,10626.91,3.8,4.7,81.26
1612.2,2,4,intercity_bus,budget,46911.29,4675.37,32.7,4.1,73.05
1944.6,2,5,train,balanced,45842.91,4472.57,30.4,4.3,68.06
1836.6,2,2,train,budget,20392.54,4224.22,28.8,4.3,72.25
1920.8,2,6,intercity_bus,balanced,57149.71,5570.37,38.9,4.1,64.71
1062.3,2,4,intercity_bus,balanced,60583.03,3080.76,21.7,4.1,64.88
1968.3,1,3,train,comfort,24432.37,2263.51,30.8,4.3,71.14
314.9,2,2,central_bus,balanced,30807.48,598.3,8.4,3.5,66.08
1320.4,2,4,flight,fastest,79285.38,11619.86,5.3,4.7,94.87
43.6,2,4,train,fastest,33069.84,100.39,1.2,4.3,48.69
799.3,1,4,train,budget,62060.13,919.16,12.8,4.3,80.83
898.5,3,5,taxi,budget,38954.41,10243.06,15.5,4.8,64.57
968.9,1,4,train,fastest,64500.86,1114.27,15.4,4.3,46.59
1678.3,2,7,car,budget,62676.74,7384.33,28.5,4.5,78.01
950.9,4,4,central_bus,budget,55081.7,3613.35,24.3,3.5,74.88
1093.4,2,6,train,fastest,69108.38,2514.83,17.3,4.3,48.39
593.0,2,2,train,fastest,75441.39,1363.85,9.6,4.3,49.32
914.6,3,3,train,fastest,48498.75,3155.39,14.6,4.3,47.12
568.6,2,3,train,comfort,22810.17,1307.85,9.2,4.3,72.18
203.5,4,4,train,comfort,34897.17,935.98,3.6,4.3,72.52
1460.2,3,6,central_bus,fastest,61872.93,4161.49,37.0,3.5,41.99
1613.7,3,2,train,balanced,53816.26,5567.14,25.3,4.3,67.37
1498.2,2,2,intercity_bus,fastest,18334.88,4344.76,30.5,4.1,42.66
1128.5,1,6,central_bus,comfort,8842.97,1072.06,28.7,3.5,60.16
930.1,2,3,train,budget,56222.12,2139.21,14.8,4.3,78.43
2076.1,2,5,train,balanced,23830.93,4775.03,32.4,4.3,62.71
1260.2,2,4,train,balanced,42475.27,2898.51,19.9,4.3,67.9
1165.7,2,6,train,budget,61006.01,2681.02,18.4,4.3,77.69
90.8,2,2,flight,balanced,47200.01,798.79,1.8,4.7,95.09
838.8,1,2,train,budget,11247.69,964.57,13.4,4.3,75.27
931.1,2,4,flight,comfort,18918.52,8193.36,4.2,4.7,89.06
975.2,2,7,intercity_bus,balanced,21449.61,2828.11,20.0,4.1,65.57
1405.0,3,4,intercity_bus,balanced,24339.82,6111.79,28.6,4.1,62.22
1294.6,1,3,intercity_bus,budget,47405.25,1877.23,26.4,4.1,76.38
1470.7,2,4,flight,budget,42797.43,12942.47,5.7,4.7,84.28
1842.8,6,7,train,comfort,20237.0,12715.14,28.9,4.3,63.83
1956.8,1,6,train,budget,10066.61,2250.29,30.6,4.3,69.89
1732.0,2,10,central_bus,budget,17857.42,3290.71,43.8,3.5,68.3
2294.6,1,2,train,comfort,78828.6,2638.78,35.8,4.3,71.82
73.2,3,2,intercity_bus,fastest,40141.02,318.47,2.0,4.1,46.47
494.0,2,4,central_bus,fastest,70050.91,938.59,12.8,3.5,43.56
47.9,2,6,intercity_bus,budget,68656.44,138.98,1.5,4.1,80.96
1564.5,2,3,central_bus,comfort,43363.97,2972.58,39.6,3.5,61.89
2158.3,5,3,intercity_bus,fastest,58001.58,15647.91,43.7,4.1,42.91
607.1,1,5,flight,comfort,19456.4,2671.03,3.2,4.7,95.76
2227.1,1,2,flight,budget,56629.75,9799.12,7.9,4.7,87.81
172.8,4,3,intercity_bus,budget,25428.84,1002.44,4.0,4.1,76.61
2244.6,2,4,central_bus,comfort,67404.66,4264.77,56.6,3.5,61.93
863.3,5,4,taxi,balanced,11279.31,16403.57,14.9,4.8,38.89
270.4,2,5,intercity_bus,budget,62985.4,784.07,5.9,4.1,79.81
1181.5,4,3,intercity_bus,budget,12495.27,6852.79,24.1,4.1,51.29
638.6,2,4,flight,budget,71089.19,5619.33,3.3,4.7,91.18
705.1,3,4,central_bus,budget,27815.34,2009.67,18.1,3.5,74.04
758.3,5,4,train,comfort,54079.5,4360.09,12.2,4.3,69.26
1933.2,2,4,taxi,comfort,41562.67,14692.1,32.7,4.8,68.45
1307.8,1,3,train,comfort,32472.74,1503.98,20.6,4.3,69.25
767.8,2,2,flight,comfort,53408.14,6756.63,3.7,4.7,94.39
1476.5,1,2,flight,balanced,76064.22,6496.56,5.7,4.7,96.15
1727.3,1,3,car,comfort,8095.23,3800.01,29.3,4.5,66.3
676.1,2,4,train,comfort,73913.96,1555.07,10.9,4.3,71.84
1010.1,2,6,central_bus,budget,50681.12,1919.21,25.8,3.5,77.17
318.9,2,5,intercity_bus,balanced,65548.57,924.72,6.9,4.1,66.78
459.3,2,5,train,budget,33790.62,1056.45,7.6,4.3,79.53
1644.2,3,3,train,balanced,40388.22,5672.66,25.8,4.3,66.54
460.0,1,4,central_bus,fastest,70163.81,437.01,12.0,3.5,42.64
1274.6,1,3,intercity_bus,balanced,36113.6,1848.22,26.0,4.1,67.07
1710.4,1,3,train,balanced,45099.47,1967.01,26.8,4.3,68.72
283.3,2,2,central_bus,budget,6514.62,538.27,7.6,3.5,73.37
1374.5,1,4,flight,balanced,16894.85,6047.93,5.4,4.7,87.05
638.1,2,10,flight,balanced,53126.49,5614.87,3.3,4.7,94.69
2312.1,2,3,car,budget,58773.27,10173.4,39.0,4.5,71.01
1176.0,4,2,intercity_bus,fastest,48695.07,6820.82,24.0,4.1,41.36
1940.2,1,5,car,fastest,15748.25,4268.45,32.8,4.5,42.05
1334.0,3,3,taxi,fastest,38405.41,15208.02,22.7,4.8,45.9
132.9,3,6,train,balanced,31632.11,458.46,2.5,4.3,69.53
1530.6,4,5,train,budget,42174.6,7040.62,24.0,4.3,71.48
2284.8,6,7,intercity_bus,fastest,70274.68,19877.99,46.2,4.1,43.92
1455.8,1,4,intercity_bus,fastest,63189.61,2110.94,29.6,4.1,42.02
1971.5,1,5,central_bus,fastest,11299.21,1872.9,49.8,3.5,42.44
2125.6,5,4,central_bus,fastest,71773.19,10096.45,53.6,3.5,40.07
570.5,2,4,flight,budget,40382.54,5020.83,3.1,4.7,89.46
532.5,2,4,intercity_bus,fastest,60789.66,1544.38,11.2,4.1,44.15
1478.0,3,3,train,balanced,15502.94,5099.19,23.2,4.3,58.88
1004.1,3,4,taxi,balanced,55303.96,11447.17,17.2,4.8,65.96
2020.5,6,4,train,budget,22724.45,13941.25,31.6,4.3,48.67
2163.1,8,6,bike,comfort,37878.57,27687.1,39.8,3.8,52.8
867.6,3,5,train,fastest,6264.72,2993.25,13.8,4.3,42.63
591.4,2,5,car,fastest,16370.8,2602.09,10.4,4.5,43.66
1879.8,5,2,train,balanced,11906.04,10809.11,29.4,4.3,40.01
681.3,1,5,train,budget,22980.81,783.48,11.0,4.3,76.83
1979.6,1,4,train,comfort,12501.36,2276.54,31.0,4.3,68.38
1034.3,5,6,flight,balanced,56893.25,22753.71,4.5,4.7,83.38
1612.1,2,7,taxi,comfort,7177.99,12251.91,27.4,4.8,60.67
256.4,1,2,intercity_bus,budget,51330.54,371.81,5.6,4.1,79.07
1508.5,1,6,car,budget,15553.09,3318.8,25.6,4.5,70.78
1100.7,4,2,central_bus,budget,75887.11,4182.62,28.0,3.5,72.79
1420.3,2,3,central_bus,balanced,74982.06,2698.5,36.0,3.5,65.57
428.2,3,4,taxi,budget,21912.73,4881.41,7.6,4.8,64.9
1776.4,1,2,train,balanced,51081.6,2042.85,27.8,4.3,70.44
2074.8,4,5,intercity_bus,balanced,7100.4,12034.01,42.0,4.1,34.13
543.7,4,2,car,fastest,74884.14,4784.33,9.6,4.5,45.17
256.8,2,3,car,balanced,44224.05,1130.11,4.8,4.5,71.22
86.0,2,4,bike,balanced,8241.74,275.28,2.1,3.8,69.7
1551.5,1,5,car,fastest,30687.5,3413.24,26.4,4.5,45.46
1468.8,8,7,train,comfort,10763.71,13513.08,23.1,4.3,55.43
1325.7,3,5,taxi,fastest,34470.83,15112.67,22.6,4.8,43.75
579.7,6,5,intercity_bus,fastest,55244.48,5043.52,12.1,4.1,41.86
956.4,2,3,bike,budget,40241.74,3060.63,17.9,3.8,73.95
1438.9,4,2,intercity_bus,budget,33779.16,8345.67,29.3,4.1,68.54
1207.3,4,2,central_bus,fastest,13936.78,4587.88,30.7,3.5,38.66
2371.1,3,4,intercity_bus,budget,23370.43,10314.07,47.9,4.1,54.17
353.4,6,5,train,fastest,12510.75,2438.2,5.9,4.3,43.1
1677.5,2,4,train,budget,65562.4,3858.23,26.3,4.3,77.62
988.2,1,5,taxi,balanced,15142.99,3755.29,17.0,4.8,65.16
1044.8,3,4,flight,budget,49653.0,13791.8,4.5,4.7,81.09
1730.7,3,2,train,budget,30705.53,5970.94,27.1,4.3,71.27
1671.1,2,3,flight,balanced,21948.38,14705.45,6.3,4.7,75.65
2379.3,1,6,central_bus,fastest,52960.13,2260.31,60.0,3.5,44.26
334.3,2,5,intercity_bus,budget,39275.17,969.45,7.2,4.1,78.32
276.7,2,6,train,budget,35010.91,636.5,4.8,4.3,80.17
1746.7,2,2,taxi,balanced,49463.9,13274.79,29.6,4.8,59.95
1400.8,3,10,flight,balanced,41845.07,18490.26,5.5,4.7,84.78
679.8,3,3,intercity_bus,balanced,27761.32,2956.96,14.1,4.1,64.99
218.2,1,2,central_bus,comfort,46929.6,207.31,6.0,3.5,61.39
233.0,2,10,train,balanced,55212.39,535.92,4.1,4.3,70.75
2149.2,2,3,intercity_bus,fastest,7001.99,6232.77,43.5,4.1,38.14
484.7,1,5,train,budget,39940.38,557.43,8.0,4.3,82.93
796.4,4,3,train,budget,9326.25,3663.4,12.8,4.3,60.86
567.2,5,4,central_bus,comfort,18980.41,2694.08,14.7,3.5,62.23
871.3,2,7,car,budget,47038.16,3833.9,15.0,4.5,76.42
194.5,4,3,intercity_bus,budget,69964.17,1128.3,4.4,4.1,76.69
1260.2,5,5,train,fastest,71210.43,7245.99,19.9,4.3,48.94
190.2,4,3,central_bus,budget,10245.8,722.92,5.3,3.5,72.82
1926.8,1,4,taxi,fastest,36432.88,7322.01,32.6,4.8,48.18
583.9,6,3,flight,comfort,48725.49,15414.9,3.2,4.7,93.0
1309.8,2,3,taxi,fastest,16030.24,9954.69,22.3,4.8,42.6
2115.8,2,3,intercity_bus,balanced,62407.42,6135.78,42.8,4.1,68.89
1572.6,1,3,flight,balanced,60817.64,6919.35,6.0,4.7,96.47
1293.1,2,7,train,comfort,72750.58,2974.15,20.4,4.3,70.97
798.7,1,3,train,budget,5636.45,918.47,12.8,4.3,70.95
819.2,1,3,intercity_bus,fastest,21251.32,1187.86,16.9,4.1,41.42
1616.7,2,4,intercity_bus,balanced,67039.0,4688.38,32.8,4.1,70.51
2386.1,4,3,car,fastest,55293.5,20997.77,40.3,4.5,42.83
1598.6,5,5,taxi,balanced,72079.24,30372.62,27.1,4.8,59.5
1351.9,2,10,train,fastest,9288.47,3109.48,21.3,4.3,43.28
1761.6,4,4,train,budget,49772.3,8103.55,27.6,4.3,74.48
1132.5,4,6,intercity_bus,comfort,47678.49,6568.72,23.2,4.1,65.85
172.5,4,4,train,budget,7675.58,793.67,3.2,4.3,73.36
1362.6,1,3,central_bus,fastest,43514.16,1294.51,34.6,3.5,41.25
2299.6,3,5,car,balanced,50714.02,15177.17,38.8,4.5,60.37
445.5,6,4,bike,balanced,19346.99,4276.49,8.6,3.8,62.27
1665.3,3,5,central_bus,comfort,25499.72,4746.14,42.1,3.5,59.99
506.2,2,6,taxi,budget,53026.05,3847.22,8.9,4.8,78.34
1299.9,2,4,intercity_bus,budget,40122.57,3769.74,26.5,4.1,73.92
259.1,3,7,train,budget,69351.02,893.97,4.5,4.3,78.67
1097.4,2,5,intercity_bus,balanced,30678.63,3182.4,22.4,4.1,65.08
1822.1,1,4,central_bus,comfort,24999.47,1731.0,46.1,3.5,64.89
853.7,2,4,flight,balanced,78864.95,7512.95,3.9,4.7,94.1
1605.8,4,3,train,budget,73335.18,7386.87,25.2,4.3,72.3
1915.2,4,10,intercity_bus,fastest,7174.46,11108.26,38.8,4.1,33.99
2227.4,1,5,intercity_bus,balanced,62804.65,3229.75,45.0,4.1,67.93
586.1,6,2,car,comfort,13275.11,7736.54,10.3,4.5,67.31
976.4,2,3,intercity_bus,budget,7061.39,2831.5,20.0,4.1,60.55
391.2,3,4,flight,fastest,25527.16,5164.18,2.6,4.7,93.99
2382.2,4,2,flight,balanced,25200.94,41926.47,8.3,4.7,65.73
2227.0,4,2,train,fastest,66448.91,10244.16,34.8,4.3,46.15
1309.7,6,4,central_bus,fastest,58300.04,7465.28,33.2,3.5,42.45
2025.6,2,3,taxi,comfort,78620.71,15394.7,34.3,4.8,71.32
1264.7,4,4,intercity_bus,balanced,58363.47,7335.09,25.8,4.1,61.59
1507.9,1,3,car,comfort,36369.17,3317.38,25.6,4.5,69.8
241.2,3,3,train,budget,57419.57,832.23,4.2,4.3,74.71
1820.0,3,5,train,fastest,79959.43,6278.97,28.5,4.3,50.13
332.7,3,4,taxi,comfort,58260.64,3792.56,6.0,4.8,75.33
1987.8,2,3,taxi,comfort,62126.1,15107.13,33.6,4.8,70.95
1883.4,5,3,bike,budget,75377.38,15067.25,34.7,3.8,69.43
1709.7,1,4,central_bus,balanced,13523.84,1624.24,43.2,3.5,63.01
115.7,1,2,car,comfort,57858.82,254.54,2.4,4.5,74.15
748.4,3,2,taxi,fastest,68810.45,8531.92,13.0,4.8,48.46
653.6,2,2,taxi,fastest,76578.4,4967.18,11.4,4.8,46.8
883.5,4,6,central_bus,fastest,20822.7,3357.39,22.6,3.5,38.93
237.7,2,5,intercity_bus,fastest,42794.68,689.37,5.3,4.1,45.85
2250.6,1,5,car,comfort,56041.61,4951.3,38.0,4.5,73.16
1342.5,4,5,intercity_bus,fastest,23560.08,7786.57,27.4,4.1,41.62
754.1,2,5,intercity_bus,comfort,50035.46,2186.87,15.6,4.1,71.58
970.8,1,4,intercity_bus,balanced,24318.41,1407.73,19.9,4.1,66.9
1089.9,3,4,central_bus,fastest,30009.28,3106.13,27.7,3.5,39.47
1453.4,2,2,intercity_bus,balanced,38113.9,4214.88,29.6,4.1,66.34
1252.2,3,4,train,comfort,44689.26,4319.95,19.8,4.3,69.38
2209.0,2,5,taxi,budget,38702.44,16788.09,37.3,4.8,60.08
1207.8,4,4,intercity_bus,balanced,41989.66,7005.26,24.7,4.1,62.5
2381.4,4,3,central_bus,fastest,27394.16,9049.38,60.0,3.5,37.95
2047.9,3,3,train,budget,16922.38,7065.18,32.0,4.3,62.28
524.2,1,4,train,balanced,8551.25,602.8,8.6,4.3,68.4
2235.5,4,5,train,comfort,19698.4,10283.35,34.9,4.3,62.81
305.8,3,6,flight,comfort,48645.77,4036.41,2.4,4.7,96.31
1967.4,3,3,train,comfort,63958.66,6787.38,30.8,4.3,68.67
932.1,2,5,car,balanced,17693.57,4101.14,16.0,4.5,62.49
2110.8,5,4,train,comfort,13141.65,12137.1,33.0,4.3,58.86
2087.3,3,6,train,balanced,61196.78,7201.17,32.6,4.3,68.76
1940.0,1,4,train,fastest,27886.87,2231.05,30.3,4.3,48.77
1902.4,2,4,train,fastest,76362.46,4375.46,29.8,4.3,46.05
752.1,5,4,flight,balanced,58573.85,16545.97,3.6,4.7,88.11
221.8,1,5,taxi,balanced,29506.7,842.76,4.2,4.8,70.84
985.1,6,7,central_bus,budget,26715.71,5614.86,25.1,3.5,65.87
441.3,3,2,train,comfort,44277.38,1522.32,7.3,4.3,73.13
1677.0,3,2,train,fastest,10935.85,5785.77,26.3,4.3,41.63
850.3,2,7,intercity_bus,fastest,13825.74,2465.74,17.5,4.1,43.41
2342.2,1,4,car,budget,18189.34,5152.83,39.5,4.5,66.5
1549.1,6,4,train,balanced,63104.27,10688.82,24.3,4.3,63.94
1979.3,2,4,flight,balanced,43539.3,17417.65,7.2,4.7,84.55
344.1,4,2,intercity_bus,budget,5792.53,1995.68,7.4,4.1,62.67
2073.0,2,5,train,comfort,55513.74,4767.84,32.4,4.3,67.58
2216.9,1,5,intercity_bus,balanced,36776.76,3214.56,44.8,4.1,66.94
1184.3,1,3,train,balanced,43313.93,1361.99,18.7,4.3,69.21
1466.8,2,3,flight,comfort,21058.72,12908.01,5.7,4.7,88.25
1842.6,8,6,train,comfort,46383.67,16951.91,28.8,4.3,64.19
444.4,2,2,flight,budget,78436.49,3910.43,2.8,4.7,94.37
1221.1,2,6,train,budget,10508.35,2808.49,19.3,4.3,67.5
974.8,2,3,car,budget,26293.8,4289.26,16.7,4.5,72.35
376.9,2,4,train,balanced,23224.82,866.88,6.3,4.3,71.31
901.1,2,7,taxi,budget,23641.2,6848.03,15.5,4.8,64.27
191.6,5,5,flight,balanced,33402.98,4214.5,2.0,4.7,95.16
91.2,2,4,bike,fastest,66358.23,291.76,2.2,3.8,45.77
350.3,2,5,intercity_bus,comfort,73464.4,1016.0,7.5,4.1,70.8
2312.6,1,3,flight,comfort,20166.13,10175.36,8.1,4.7,89.54
1332.4,8,3,intercity_bus,fastest,45721.25,15455.67,27.1,4.1,41.37
2319.0,1,10,train,budget,52767.42,2666.85,36.2,4.3,75.86
1055.0,1,5,intercity_bus,balanced,44137.06,1529.78,21.6,4.1,67.53
769.0,3,4,train,balanced,37555.73,2653.06,12.3,4.3,71.38
1229.6,2,3,bike,balanced,19398.16,3934.58,22.9,3.8,64.09
1071.6,2,2,train,comfort,41616.45,2464.78,17.0,4.3,70.03
280.4,2,2,central_bus,budget,35091.11,532.81,7.5,3.5,72.3
1548.8,4,4,central_bus,balanced,64667.25,5885.28,39.2,3.5,63.42
542.0,1,5,intercity_bus,balanced,62270.33,785.92,11.3,4.1,68.71
1498.4,4,4,central_bus,balanced,15049.9,5694.01,38.0,3.5,53.31
1571.0,3,6,train,fastest,11638.93,5419.87,24.7,4.3,43.88
390.3,2,2,central_bus,balanced,73111.55,741.57,10.3,3.5,67.89
175.4,2,3,train,fastest,45163.13,403.42,3.2,4.3,49.14
1880.4,2,3,car,balanced,69335.07,8273.78,31.8,4.5,68.13
1119.7,4,4,flight,balanced,9361.33,19707.2,4.7,4.7,59.4
167.8,2,2,bike,balanced,44488.67,537.11,3.6,3.8,68.18
2387.8,2,7,train,fastest,45456.99,5492.02,37.2,4.3,49.99
166.9,2,3,train,balanced,69552.65,383.96,3.1,4.3,71.84
1677.2,8,7,train,budget,12320.75,15430.55,26.3,4.3,30.87
2361.3,2,4,train,balanced,23033.42,5431.03,36.8,4.3,63.76
596.9,6,10,train,fastest,35490.37,4118.31,9.7,4.3,47.21
367.1,2,4,central_bus,fastest,69938.11,697.55,9.7,3.5,38.18
317.7,1,7,train,budget,75416.25,365.33,5.4,4.3,79.71
748.8,1,2,intercity_bus,comfort,79454.35,1085.71,15.5,4.1,68.71
269.5,2,5,taxi,budget,76939.51,2048.04,5.0,4.8,81.62
1670.4,1,7,central_bus,budget,5445.63,1586.9,42.3,3.5,62.79
177.6,1,2,intercity_bus,fastest,8578.13,257.57,4.1,4.1,42.0
1237.3,5,2,intercity_bus,balanced,16070.51,8970.65,25.2,4.1,50.69
2392.2,4,4,intercity_bus,balanced,31164.66,13874.59,48.3,4.1,52.8
1959.1,3,7,train,comfort,67243.85,6758.93,30.6,4.3,68.51
1488.1,1,4,central_bus,comfort,71949.21,1413.67,37.7,3.5,61.31
755.8,1,4,intercity_bus,comfort,19012.58,1095.94,15.6,4.1,68.92
1508.6,1,2,taxi,comfort,51474.81,5732.81,25.6,4.8,76.2
1279.1,3,2,flight,budget,73802.15,16883.97,5.2,4.7,86.69
1039.8,6,6,central_bus,budget,39779.88,5926.96,26.5,3.5,70.78
339.8,2,2,intercity_bus,balanced,12765.77,985.37,7.3,4.1,67.59
2131.3,1,4,train,budget,39336.02,2450.94,33.3,4.3,77.35
1096.0,2,7,flight,balanced,33184.62,9644.71,4.6,4.7,87.97
491.3,2,3,intercity_bus,balanced,48324.35,1424.64,10.3,4.1,64.93
901.6,2,5,train,balanced,37899.4,2073.66,14.4,4.3,69.72
1011.5,3,2,train,balanced,6300.94,3489.63,16.1,4.3,50.52
1991.3,3,4,train,fastest,79549.83,6869.86,31.1,4.3,48.62
1768.7,1,3,flight,balanced,45765.52,7782.13,6.6,4.7,90.93
1853.3,1,5,train,budget,40522.31,2131.24,29.0,4.3,77.73
56.1,8,3,intercity_bus,budget,76596.3,651.27,1.6,4.1,76.37
1016.3,1,4,intercity_bus,budget,16689.53,1473.61,20.8,4.1,76.17
1170.8,1,4,central_bus,budget,19192.82,1112.25,29.8,3.5,75.33
75.5,1,3,taxi,fastest,65601.11,286.85,1.8,4.8,48.68
645.8,1,5,taxi,comfort,24562.33,2453.88,11.3,4.8,73.27
1831.9,2,3,intercity_bus,comfort,64942.03,5312.47,37.1,4.1,66.58
355.0,4,5,train,balanced,25365.01,1632.77,6.0,4.3,69.55
1298.7,2,3,intercity_bus,balanced,7489.07,3766.19,26.5,4.1,50.95
540.0,2,5,central_bus,budget,43776.1,1026.05,14.0,3.5,76.77
58.7,3,2,central_bus,budget,19751.48,167.37,2.0,3.5,73.62
601.6,2,4,central_bus,comfort,61838.47,1143.13,15.5,3.5,61.85
2342.8,4,3,train,comfort,53089.97,10776.98,36.5,4.3,71.49
1929.6,4,5,central_bus,budget,74270.2,7332.64,48.7,3.5,73.01
2304.2,1,3,train,balanced,63724.13,2649.83,35.9,4.3,70.27
1186.2,4,6,flight,fastest,18558.2,20877.37,4.9,4.7,90.38
290.1,2,6,train,fastest,65011.87,667.17,5.0,4.3,44.14
1328.7,8,3,flight,comfort,53130.28,46768.97,5.3,4.7,81.37
1106.9,2,4,train,comfort,55171.37,2545.81,17.5,4.3,70.55
2031.1,8,2,intercity_bus,comfort,67419.72,23561.06,41.1,4.1,65.02
262.5,4,3,flight,fastest,48036.81,4619.22,2.2,4.7,97.75
1187.1,1,5,train,fastest,39950.26,1365.2,18.8,4.3,46.1
385.6,2,5,flight,budget,52748.08,3393.41,2.6,4.7,95.68
799.5,8,4,central_bus,balanced,27346.81,6076.06,20.5,3.5,58.55
1777.5,4,3,central_bus,comfort,18694.78,6754.64,44.9,3.5,59.26
1158.2,1,3,intercity_bus,budget,51244.09,1679.34,23.7,4.1,75.87
920.9,3,2,intercity_bus,fastest,22538.63,4005.72,18.9,4.1,42.81
964.9,2,5,central_bus,budget,10993.63,1833.33,24.6,3.5,68.21
1118.9,1,4,intercity_bus,fastest,5041.56,1622.39,22.9,4.1,43.14
1890.5,2,5,central_bus,balanced,50623.96,3591.93,47.8,3.5,63.66
2144.2,1,3,intercity_bus,fastest,32161.16,3109.15,43.4,4.1,43.74
2294.1,4,3,train,budget,61423.32,10553.06,35.8,4.3,72.48
1895.0,2,3,train,balanced,33138.23,4358.41,29.7,4.3,67.69
777.5,4,2,train,fastest,41450.26,3576.57,12.5,4.3,48.21
1660.9,1,3,train,comfort,35531.37,1910.01,26.1,4.3,71.35
1067.1,2,6,flight,fastest,53793.11,9390.65,4.5,4.7,95.03
633.6,1,6,flight,balanced,31710.44,2787.71,3.3,4.7,93.5
2022.9,1,4,train,budget,77282.57,2326.3,31.6,4.3,78.85
121.1,1,4,car,balanced,75211.02,266.35,2.5,4.5,71.89
2167.2,1,2,intercity_bus,budget,68602.09,3142.41,43.8,4.1,76.55
1123.7,2,6,car,fastest,74022.52,4944.29,19.2,4.5,46.65
1540.2,2,2,flight,fastest,38685.48,13553.47,5.9,4.7,91.62
1592.7,2,7,flight,balanced,45232.28,14015.49,6.1,4.7,87.26
2151.4,2,4,train,comfort,60656.94,4948.29,33.6,4.3,70.89
1538.9,5,3,train,fastest,57210.94,8848.72,24.2,4.3,47.7
1485.0,5,7,train,comfort,71800.89,8538.88,23.3,4.3,70.06
188.0,2,2,flight,comfort,58724.83,1654.09,2.0,4.7,92.77
1258.6,2,4,train,balanced,79841.35,2894.84,19.9,4.3,69.66
385.9,1,4,flight,fastest,31137.93,1697.96,2.6,4.7,96.55
1777.7,6,3,train,comfort,67474.83,12266.25,27.8,4.3,70.23
1244.0,1,4,flight,fastest,57322.61,5473.45,5.1,4.7,93.34
1642.1,2,5,train,budget,56853.98,3776.92,25.8,4.3,77.05
128.8,2,5,train,comfort,29437.67,296.16,2.5,4.3,72.46
231.0,2,2,train,balanced,63920.13,531.2,4.1,4.3,70.19
1727.7,1,7,intercity_bus,balanced,72528.2,2505.15,35.1,4.1,68.49
200.8,4,3,train,comfort,21391.13,923.86,3.6,4.3,70.25
198.9,1,3,flight,fastest,51912.26,875.07,2.1,4.7,96.14
58.7,3,3,train,budget,34410.11,202.5,1.4,4.3,79.41
2296.9,1,2,intercity_bus,budget,79216.11,3330.52,46.4,4.1,75.89
1777.9,1,2,taxi,balanced,40912.46,6756.0,30.1,4.8,67.79
867.2,5,10,train,balanced,22124.01,4986.43,13.8,4.3,62.48
732.8,1,3,car,fastest,33639.32,1612.14,12.7,4.5,45.45
858.8,4,2,bike,balanced,54037.88,5496.3,16.1,3.8,68.21
1865.9,2,2,train,fastest,10706.7,4291.64,29.2,4.3,45.18
1597.4,1,5,train,comfort,50270.14,1837.07,25.1,4.3,68.5
468.9,6,6,intercity_bus,budget,74841.86,4079.55,9.9,4.1,75.18
442.6,1,3,flight,comfort,68777.21,1947.61,2.8,4.7,95.74
263.2,4,2,central_bus,balanced,10075.52,1000.15,7.1,3.5,63.94
1594.9,1,3,central_bus,budget,79504.24,1515.17,40.4,3.5,74.1
1841.6,4,2,flight,budget,57404.52,32411.51,6.8,4.7,70.91
658.2,1,2,train,comfort,17171.06,756.88,10.6,4.3,72.42
79.6,2,4,taxi,fastest,5931.21,605.26,1.8,4.8,47.59
224.7,4,3,flight,budget,17846.2,3955.54,2.1,4.7,88.35
2323.8,6,4,central_bus,fastest,67863.19,13245.82,58.6,3.5,40.58
730.2,5,3,taxi,comfort,6622.95,13873.88,12.7,4.8,61.66
1853.1,4,7,flight,comfort,22486.05,32613.84,6.8,4.7,83.14
1510.5,5,7,train,fastest,61797.92,8685.1,23.7,4.3,47.99
935.2,1,4,intercity_bus,comfort,48958.29,1356.04,19.2,4.1,67.29
517.5,2,3,intercity_bus,budget,63705.18,1500.69,10.8,4.1,78.83
317.7,2,3,train,comfort,60961.29,730.68,5.4,4.3,70.67
1487.6,2,4,car,comfort,8795.1,6545.36,25.3,4.5,62.88
1865.9,2,5,train,budget,71938.36,4291.53,29.2,4.3,78.05
1556.1,2,4,central_bus,fastest,22027.39,2956.5,39.4,3.5,38.44
1286.8,1,6,intercity_bus,comfort,46504.43,1865.88,26.2,4.1,68.19
129.4,3,7,train,fastest,53321.61,446.51,2.5,4.3,48.06
2325.3,1,3,car,budget,17647.12,5115.7,39.3,4.5,65.28
1923.0,2,4,taxi,fastest,78217.34,14614.44,32.5,4.8,46.49
724.0,2,2,intercity_bus,fastest,41611.7,2099.57,15.0,4.1,45.48
2352.5,4,3,train,balanced,9323.2,10821.64,36.7,4.3,36.43
1456.5,3,4,train,balanced,75294.65,5024.78,22.9,4.3,69.47
1410.3,3,3,intercity_bus,comfort,48970.09,6134.99,28.7,4.1,69.17
